"NGÀY","Tháng","ID","FANPAGE","Chiến dịch","TỔNG","SPAM","TIỀM NĂNG","CHẤT LƯỢNG","ĐẶT HẸN","ĐẾN PK","CHỐT","BILL","Ngân sách mục tiêu","Ngân sách thực tế","KPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23/04/2025","04.2025","47","3 KHÁC TGIP","3 KHÁC TGIP","1","1","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24/04/2025","04.2025","43","3 PAGE TGIL","Bảng giá Implant","4","3","1","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24/04/2025","04.2025","41","3 PAGE TGIL","HTV9","2","","1","1","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24/04/2025","04.2025","44","3 PAGE TGIL","VTV - Liên hoàn cước - Trường Giang","4","2","2","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24/04/2025","04.2025","46","3 PAGE TGIL","THVL1 - Bác sĩ Dũng","5","4","","1","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24/04/2025","04.2025","42","3 PAGE TGIL","VTV1 - Bác Sĩ Dũng ","12","12","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24/04/2025","04.2025","47","3 KHÁC TGIP","3 KHÁC TGIP","2","1","1","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25/04/2025","04.2025","51","3 HOTLINE TGIP","3 HOTLINE TGIP","1","","","1","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25/04/2025","04.2025","47","3 KHÁC TGIP","3 KHÁC TGIP","2","1","","1","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25/04/2025","04.2025","43","3 PAGE TGIL","Bảng giá Implant","9","6","1","2","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25/04/2025","04.2025","44","3 PAGE TGIL","VTV - Liên hoàn cước - Trường Giang","5","2","3","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25/04/2025","04.2025","46","3 PAGE TGIL","THVL1 - Bác sĩ Dũng","1","","1","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25/04/2025","04.2025","41","3 PAGE TGIL","HTV9","1","1","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25/04/2025","04.2025","42","3 PAGE TGIL","VTV1 - Bác Sĩ Dũng ","17","17","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/04/2025","04.2025","43","3 PAGE TGIL","Bảng giá Implant","4","3","","","1","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/04/2025","04.2025","44","3 PAGE TGIL","VTV - Liên hoàn cước - Trường Giang","4","2","1","1","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/04/2025","04.2025","46","3 PAGE TGIL","THVL1 - Bác sĩ Dũng","6","3","3","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/04/2025","04.2025","42","3 PAGE TGIL","VTV1 - Bác Sĩ Dũng ","14","14","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/04/2025","04.2025","47","3 KHÁC TGIP","3 KHÁC TGIP","3","2","","1","1","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/04/2025","04.2025","51","3 HOTLINE TGIP","3 HOTLINE TGIP","1","","","1","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20/03/2025","03.2025","41","3 PAGE TGIL","HTV9","1","1","0","0","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21/03/2025","03.2025","45","3 PAGE TGIL","Trồng răng Ưu đãi 5%","1","0","0","1","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22/03/2025","03.2025","43","3 PAGE TGIL","Bảng giá Implant","0","0","0","0","1","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23/03/2025","03.2025","42","3 PAGE TGIL","VTV1 - Bác Sĩ Dũng ","16","16","0","0","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24/03/2025","03.2025","44","3 PAGE TGIL","VTV - Liên hoàn cước - Trường Giang","4","0","0","4","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24/03/2025","03.2025","49","3 WEB TGIP","3 WEB TGIP","0","0","0","0","1","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25/03/2025","03.2025","45","3 PAGE TGIL","Trồng răng Ưu đãi 5%","3","2","0","1","1","2","2","  114.900.000 ","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25/03/2025","03.2025","49","3 WEB TGIP","3 WEB TGIP","1","0","0","1","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25/03/2025","03.2025","48","3 TITIKOK GTIP","3 TITIKOK GTIP","1","0","0","1","1","1","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25/03/2025","03.2025","43","3 PAGE TGIL","Bảng giá Implant","6","4","0","2","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25/03/2025","03.2025","41","3 PAGE TGIL","HTV9","3","2","0","1","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/03/2025","03.2025","45","3 PAGE TGIL","Trồng răng Ưu đãi 5%","0","0","0","0","1","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/03/2025","03.2025","43","3 PAGE TGIL","Bảng giá Implant","1","0","0","1","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/03/2025","03.2025","41","3 PAGE TGIL","HTV9","3","0","0","3","1","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/03/2025","03.2025","44","3 PAGE TGIL","VTV - Liên hoàn cước - Trường Giang","3","1","0","2","1","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/03/2025","03.2025","49","3 WEB TGIP","3 WEB TGIP","1","0","0","1","2","2","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26/03/2025","03.2025","50","3 ZALO OA TGIP","3 ZALO OA TGIP","1","0","0","1","1","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27/03/2025","03.2025","46","3 PAGE TGIL","THVL1 - Bác sĩ Dũng","1","0","0","1","1","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27/03/2025","03.2025","44","3 PAGE TGIL","VTV - Liên hoàn cước - Trường Giang","3","1","0","2","1","1","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28/03/2025","03.2025","41","3 PAGE TGIL","HTV9","2","0","0","2","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28/03/2025","03.2025","43","3 PAGE TGIL","Bảng giá Implant","3","3","0","0","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29/03/2025","03.2025","45","3 PAGE TGIL","Trồng răng Ưu đãi 5%","2","1","0","1","0","1","1","  67.200.000 ","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29/03/2025","03.2025","48","3 TITIKOK GTIP","3 TITIKOK GTIP","0","0","0","0","1","1","1","  31.300.000 ","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29/03/2025","03.2025","41","3 PAGE TGIL","HTV9","1","1","0","0","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29/03/2025","03.2025","42","3 PAGE TGIL","VTV1 - Bác Sĩ Dũng ","6","6","0","0","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30/03/2025","03.2025","51","3 HOTLINE TGIP","3 HOTLINE TGIP","0","0","0","0","0","1","1","  25.800.000 ","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30/03/2025","03.2025","46","3 PAGE TGIL","THVL1 - Bác sĩ Dũng","0","0","0","0","0","1","1","  10.000.000 ","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30/03/2025","03.2025","48","3 TITIKOK GTIP","3 TITIKOK GTIP","2","0","0","2","2","2","2","  2.700.000 ","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31/03/2025","03.2025","44","3 PAGE TGIL","VTV - Liên hoàn cước - Trường Giang","4","4","0","0","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31/03/2025","03.2025","45","3 PAGE TGIL","Trồng răng Ưu đãi 5%","4","3","0","1","1","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31/03/2025","03.2025","41","3 PAGE TGIL","HTV9","2","1","0","1","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31/03/2025","03.2025","50","3 ZALO OA TGIP","3 ZALO OA TGIP","0","0","0","0","0","1","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17/05/2025","05.2025","48","3 TITIKOK GTIP","3 TITIKOK GTIP","0","0","0","0","0","1","1","  168.100.000 ","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17/05/2025","05.2025","47","3 KHÁC TGIP","3 KHÁC TGIP","0","0","0","0","0","1","1","  2.000.000 ","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17/05/2025","05.2025","51","3 HOTLINE TGIP","3 HOTLINE TGIP","1","0","0","1","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17/05/2025","05.2025","47","3 KHÁC TGIP","3 KHÁC TGIP","3","0","0","3","3","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27/04/2025","04.2025","47","3 KHÁC TGIP","3 KHÁC TGIP","3","2","","1","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27/04/2025","04.2025","41","3 PAGE TGIL","HTV9","2","2","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27/04/2025","04.2025","46","3 PAGE TGIL","THVL1 - Bác sĩ Dũng","4","4","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28/04/2025","04.2025","47","3 KHÁC TGIP","3 KHÁC TGIP","1","","","1","","1","1","  145.700.000 ","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28/04/2025","04.2025","43","3 PAGE TGIL","Bảng giá Implant","2","2","","","","1","0","  -   ","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28/04/2025","04.2025","44","3 PAGE TGIL","VTV - Liên hoàn cước - Trường Giang","2","2","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28/04/2025","04.2025","42","3 PAGE TGIL","VTV1 - Bác Sĩ Dũng ","14","14","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28/04/2025","04.2025","41","3 PAGE TGIL","HTV9","1","","","1","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29/04/2025","04.2025","51","3 HOTLINE TGIP","3 HOTLINE TGIP","1","","","1","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29/04/2025","04.2025","44","3 PAGE TGIL","VTV - Liên hoàn cước - Trường Giang","1","1","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29/04/2025","04.2025","45","3 PAGE TGIL","Trồng răng Ưu đãi 5%","1","1","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29/04/2025","04.2025","43","3 PAGE TGIL","Bảng giá Implant","5","5","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29/04/2025","04.2025","42","3 PAGE TGIL","VTV1 - Bác Sĩ Dũng ","7","7","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30/04/2025","04.2025","47","3 KHÁC TGIP","3 KHÁC TGIP","1","1","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30/04/2025","04.2025","43","3 PAGE TGIL","Bảng giá Implant","3","3","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"07/05/2025","05.2025","46","3 PAGE TGIL","THVL1 - Bác sĩ Dũng","3","1","1","1","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"01/05/2025","05.2025","47","3 KHÁC TGIP","3 KHÁC TGIP","4","3","","1","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"06/05/2025","05.2025","46","3 PAGE TGIL","THVL1 - Bác sĩ Dũng","4","3","1","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"05/05/2025","05.2025","46","3 PAGE TGIL","THVL1 - Bác sĩ Dũng","4","4","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"04/05/2025","05.2025","46","3 PAGE TGIL","THVL1 - Bác sĩ Dũng","1","1","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"03/05/2025","05.2025","46","3 PAGE TGIL","THVL1 - Bác sĩ Dũng","3","3","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02/05/2025","05.2025","47","3 KHÁC TGIP","3 KHÁC TGIP","2","2","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02/05/2025","05.2025","46","3 PAGE TGIL","THVL1 - Bác sĩ Dũng","3","","3","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02/05/2025","05.2025","51","3 HOTLINE TGIP","3 HOTLINE TGIP","1","","","1","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"03/05/2025","05.2025","54","3 VÃNG LAI  TGIP","3 VÃNG LAI  TGIP","0","","","","","1","1","  67.800.000 ","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"01/05/2025","05.2025","46","3 PAGE TGIL","THVL1 - Bác sĩ Dũng","2","2","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"03/05/2025","05.2025","47","3 KHÁC TGIP","3 KHÁC TGIP","1","1","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17/05/2025","05.2025","41","3 PAGE TGIL","HTV9","2","1","1","0","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"07/05/2025","05.2025","41","3 PAGE TGIL","HTV9","2","1","1","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"05/05/2025","05.2025","41","3 PAGE TGIL","HTV9","3","2","1","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"04/05/2025","05.2025","51","3 HOTLINE TGIP","3 HOTLINE TGIP","2","","","2","2","2","1","  6.500.000 ","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"04/05/2025","05.2025","47","3 KHÁC TGIP","3 KHÁC TGIP","4","4","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"04/05/2025","05.2025","41","3 PAGE TGIL","HTV9","2","1","1","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"03/05/2025","05.2025","41","3 PAGE TGIL","HTV9","1","1","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02/05/2025","05.2025","41","3 PAGE TGIL","HTV9","2","1","1","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"05/05/2025","05.2025","50","3 ZALO OA TGIP","3 ZALO OA TGIP","1","","","1","1","1","1","  214.100.000 ","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"01/05/2025","05.2025","41","3 PAGE TGIL","HTV9","2","","1","1","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"05/05/2025","05.2025","51","3 HOTLINE TGIP","3 HOTLINE TGIP","1","","","1","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17/05/2025","05.2025","43","3 PAGE TGIL","Bảng giá Implant","7","2","2","3","0","0","0","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"07/05/2025","05.2025","43","3 PAGE TGIL","Bảng giá Implant","4","4","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"06/05/2025","05.2025","43","3 PAGE TGIL","Bảng giá Implant","2","2","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"05/05/2025","05.2025","43","3 PAGE TGIL","Bảng giá Implant","4","4","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"04/05/2025","05.2025","43","3 PAGE TGIL","Bảng giá Implant","12","12","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"03/05/2025","05.2025","43","3 PAGE TGIL","Bảng giá Implant","5","5","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"06/05/2025","05.2025","48","3 TITIKOK GTIP","3 TITIKOK GTIP","1","1","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"06/05/2025","05.2025","50","3 ZALO OA TGIP","3 ZALO OA TGIP","1","1","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"07/05/2025","05.2025","48","3 TITIKOK GTIP","","1","1","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02/05/2025","05.2025","43","3 PAGE TGIL","Bảng giá Implant","3","3","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"01/05/2025","05.2025","43","3 PAGE TGIL","Bảng giá Implant","5","5","","","","","","","  1.000.000 ","  900.000 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","12.1899","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","12.1899","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","12.1899","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","12.1899","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","12.1899","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
